in_tbl:in_ver:dag:oper:floor:out_tbl:out_ver
CDM.FUSIONRESULTPAIR:10513008-FusionResultPairs_SynthUnits_DesktopMobile:crossweb20.production_1.wf:Make_CompositeResps_Cross:floor_05:CDM.DailyCompositeRespondent:10887001-DailyCompositeRespondents_SynthUnits_Cross
CDM.DAILYCOMPOSITERESPONDENTPAIR:10888010-DailyCompositeRespondentPairs_CrossIndex_TVExclusives_TV:crossindex.units_generation.wf:Make_CompositeResps_TV_DeskCrossSpec:floor_13:CDM.DailyCompositeRespondent:10887011-DailyCompositeRespondents_CrossIndex_TV_DesktopCrosses_Specifics
CDM.FUSIONRESULTPAIR:10513008-FusionResultPairs_SynthUnits_DesktopMobile:crossweb20.production.test.wf:Make_CompositeResps_Cross:floor_05:CDM.DailyCompositeRespondent:10887001-DailyCompositeRespondents_SynthUnits_Cross
CDM.WEIGHTCUBEOBJECTWEIGHTVALUE:10443030-WeightCubeObjectWeightValues_CrossIndex_TV_Rounded_Filtered_4_11:crossindex.production.wf:Make_CompositeResps_TV_Kids:floor_04:CDM.DailyCompositeRespondent:10887008-DailyCompositeRespondents_CrossIndex_TVKids
CDM.WEIGHTCUBEOBJECTWEIGHTVALUE:10443013-WeightCubeObjectWeightValues_Desktop_ExclusiveUsers:crossweb20.units_generation.test.WF:Make_CompositeResps_Excl_Desktop:floor_05:CDM.DailyCompositeRespondent:10887002-DailyCompositeRespondents_SynthUnits_ExclusiveUsers_Desktop
CDM.FUSIONRESULTPAIR:10513012-FusionResultPairs_CrossIndex_TVDesktop:crossindex.production.wf:Make_CompositeResps_TV_DeskCross:floor_04:CDM.DailyCompositeRespondent:10887006-DailyCompositeRespondents_CrossIndex_TV_DesktopCrosses
CDM.WEIGHTCUBEOBJECTWEIGHTVALUE:10443015-WeightCubeObjectWeightValues_Mobile_ExclusiveUsers:crossweb20.production.test.wf:Make_CompositeResps_Excl_Mobile:floor_05:CDM.DailyCompositeRespondent:10887003-DailyCompositeRespondents_SynthUnits_ExclusiveUsers_Mobile
CDM.FUSIONRESULTPAIR:10513012-FusionResultPairs_CrossIndex_TVDesktop:crossindex.production.wf:Make_CompositeResps_Desk:floor_04:CDM.DailyCompositeRespondent:10887009-DailyCompositeRespondents_CrossIndex_Desktop
CDM.FUSIONRESULTPAIR:10513008-FusionResultPairs_SynthUnits_DesktopMobile:crossweb20.units_generation.test.WF:Make_CompositeResps_Cross:floor_05:CDM.DailyCompositeRespondent:10887001-DailyCompositeRespondents_SynthUnits_Cross
CDM.WEIGHTCUBEOBJECTWEIGHTVALUE:10443015-WeightCubeObjectWeightValues_Mobile_ExclusiveUsers:experimental_crossweb20.production.wf:Make_CompositeResps_Excl_Mobile:floor_05:CDM.DailyCompositeRespondent:10887003-DailyCompositeRespondents_SynthUnits_ExclusiveUsers_Mobile
